类型,航班起始日期,航班截止日期,班期,航班号,出发站,到达站,STD,STA,ETD,ETA,机型,机号,dd_flag,飞机,机组,乘务,apt_access,VIP,重点航班,rpl_remark,固定衔接环,专项整治,放区,release_seat,alarm_flag,flt_task,航班类型,调整原因,备注,状态,issue_flag,scen_name,bill_no
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4328,NNG,CTU,2025/7/1 20:50,2025/7/1 22:45,2025/7/1 20:50,2025/7/1 22:45,32T,B30C1,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,军事活动,因南宁进港三方流控，航班按CDM推时,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1618,154671693
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4329,TFU,SZX,2025/7/1 11:30,2025/7/1 14:00,2025/7/1 11:30,2025/7/1 14:00,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0843,154547145
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4329,TFU,SZX,2025/7/1 11:30,2025/7/1 14:00,2025/7/1 11:30,2025/7/1 14:00,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,,拟制,预案,PEK-D-dongsiyao-2025-06-30-0800,154546140
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4329,TFU,SZX,2025/7/1 11:30,2025/7/1 14:00,2025/7/1 11:30,2025/7/1 14:00,73V,B7892,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因华北、华南区域受雷雨天气影响，按CDM时间，航班推时。,拟制,方案,PEK-D-renshaocong-2025-07-01-1126,154609736
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,433,CKG,NRT,2025/7/1 13:05,2025/7/1 17:25,2025/7/1 13:05,2025/7/1 17:25,73A,B5398,1,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,DM C-1,0,正班,国际,,因B-5398 左发有磁堵信息，不飞国际，航班调整。,拟制,方案,PEK-C-yanyuxiang-2025-06-30-1959,154560419
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4330,SZX,TFU,2025/7/1 8:05,2025/7/1 10:25,2025/7/1 8:05,2025/7/1 10:25,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0843,154547145
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4330,SZX,TFU,2025/7/1 8:05,2025/7/1 10:25,2025/7/1 8:05,2025/7/1 10:25,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,,拟制,预案,PEK-D-dongsiyao-2025-06-30-0800,154546140
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4333,CTU,CAN,2025/7/1 14:55,2025/7/1 17:35,2025/7/1 14:55,2025/7/1 17:35,32M,B327R,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,,华北航路雷雨，航班流控，按照预战术调时。,拟制,方案,PEK-N-dongjinsheng-2025-07-01-0734,154569174
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4334,CAN,CTU,2025/7/1 19:05,2025/7/1 21:45,2025/7/1 19:05,2025/7/1 21:45,32M,B327R,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,,华北航路雷雨，航班流控，按照预战术调时。,拟制,方案,PEK-N-dongjinsheng-2025-07-01-0734,154569174
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4339,CTU,SZX,2025/7/1 21:00,2025/7/1 23:25,2025/7/1 21:00,2025/7/1 23:25,32D,B322W,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因中南雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2023,154633589
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,434,NRT,CKG,2025/7/1 18:25,2025/7/1 23:45,2025/7/1 18:25,2025/7/1 23:45,73A,B5398,1,重庆,重庆,重庆,n,0,,"换飞机,",0,,日,DM-TK,0,正班,国际,,因B-5398 左发有磁堵信息，不飞国际，航班调整。,拟制,方案,PEK-C-yanyuxiang-2025-06-30-1959,154560419
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4341,CKG,CAN,2025/7/1 17:00,2025/7/1 18:50,2025/7/1 17:00,2025/7/1 18:50,73A,B5582,0,重庆,重庆,重庆,n,0,,"机型,换飞机,飞机归属,",0,,,,0,正班,国内,公司计划,,作废,预案,PEK-D-wanghaoliang-2025-06-29-1543,154500216
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4341,CKG,CAN,2025/7/1 17:00,2025/7/1 18:50,2025/7/1 17:00,2025/7/1 18:50,73A,B5582,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,,华北，华东区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1117,154573210
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4341,CKG,CAN,2025/7/1 17:00,2025/7/1 18:50,2025/7/1 17:00,2025/7/1 18:50,73A,B5582,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,华北，华东区域雷雨，航班调时,作废,预案,PEK-N-suochaohua-2025-07-01-1111,154573162
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4342,CAN,CKG,2025/7/1 19:55,2025/7/1 22:20,2025/7/1 19:55,2025/7/1 22:20,73A,B5582,0,重庆,重庆,重庆,n,0,,"机型,换飞机,飞机归属,",0,,,,0,正班,国内,公司计划,,作废,预案,PEK-D-wanghaoliang-2025-06-29-1543,154500216
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4342,CAN,CKG,2025/7/1 19:55,2025/7/1 22:20,2025/7/1 19:55,2025/7/1 22:20,73A,B5582,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,,华北，华东区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1117,154573210
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4342,CAN,CKG,2025/7/1 19:55,2025/7/1 22:20,2025/7/1 19:55,2025/7/1 22:20,73A,B5582,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,天气原因,华北，华东区域雷雨，航班调时,作废,预案,PEK-N-suochaohua-2025-07-01-1111,154573162
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4345,CKG,SZX,2025/7/1 9:50,2025/7/1 11:40,2025/7/1 9:50,2025/7/1 11:40,73A,B5390,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,DM C-3,0,正班,国内,工程机务,因B1976飞机出现APU自动停车故障，航班调整。,拟制,预案,PEK-D-wanghaoliang-2025-07-01-0852,154608149
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4345,CKG,SZX,2025/7/1 9:50,2025/7/1 11:40,2025/7/1 9:50,2025/7/1 11:40,73A,B5682,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0955,154549292
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4345,CKG,SZX,2025/7/1 9:50,2025/7/1 11:40,2025/7/1 9:50,2025/7/1 11:40,73A,B5682,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,预案,PEK-D-zhangyufeng-2025-06-30-0942,154548937
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4346,SZX,CKG,2025/7/1 12:50,2025/7/1 15:10,2025/7/1 12:50,2025/7/1 15:10,73A,B5390,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,DM C-7,0,正班,国内,工程机务,因B1976飞机出现APU自动停车故障，航班调整。,拟制,预案,PEK-D-wanghaoliang-2025-07-01-0852,154608149
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4346,SZX,CKG,2025/7/1 12:50,2025/7/1 15:10,2025/7/1 12:50,2025/7/1 15:10,73A,B5682,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0955,154549292
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4346,SZX,CKG,2025/7/1 12:50,2025/7/1 15:10,2025/7/1 12:50,2025/7/1 15:10,73A,B5682,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,预案,PEK-D-zhangyufeng-2025-06-30-0942,154548937
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4349,CKG,CAN,2025/7/1 14:15,2025/7/1 16:20,2025/7/1 14:15,2025/7/1 16:20,73A,B5329,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,军事活动,因华东区域第三方用户活动，航班预战术调时。,拟制,方案,PEK-N-quyifan-2025-07-01-0000,154565544
取消,2025/7/1 0:00,2025/7/1 0:00,_2_____,4349,CKG,CAN,2025/7/1 14:15,2025/7/1 16:20,2025/7/1 16:15,2025/7/1 18:20,73A,B5329,0,重庆,重庆,重庆,n,0,,,0,,蓉,DM C-3,0,正班,国内,工程机务,因B1976飞机出现APU自动停车故障，航班调整。,拟制,方案,PEK-D-wanghaoliang-2025-07-01-0929,154608494
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4350,CAN,CKG,2025/7/1 17:35,2025/7/1 20:05,2025/7/1 17:35,2025/7/1 20:05,73A,B5329,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,军事活动,因华东区域第三方用户活动，航班预战术调时。,拟制,方案,PEK-N-quyifan-2025-07-01-0000,154565544
取消,2025/7/1 0:00,2025/7/1 0:00,_2_____,4350,CAN,CKG,2025/7/1 17:35,2025/7/1 20:05,2025/7/1 19:35,2025/7/1 22:05,73A,B5329,0,重庆,重庆,重庆,n,0,,,0,,蓉,DM C-7,0,正班,国内,工程机务,因B1976飞机出现APU自动停车故障，航班调整。,拟制,方案,PEK-D-wanghaoliang-2025-07-01-0929,154608494
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4353,CKG,CAN,2025/7/1 20:20,2025/7/1 22:25,2025/7/1 20:20,2025/7/1 22:25,73A,B5426,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,华南区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1324,154665378
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4354,CAN,CKG,2025/7/1 7:55,2025/7/1 10:05,2025/7/1 7:55,2025/7/1 10:05,73A,B5390,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0955,154549292
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4355,DZH,CAN,2025/7/1 16:20,2025/7/1 18:50,2025/7/1 16:20,2025/7/1 18:50,32L,B6793,1,广东,广东,广东,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因广州进港雷雨流控，航班按CDM推时,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1355,154666425
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4365,SZX,DZH,2025/7/1 15:10,2025/7/1 17:40,2025/7/1 15:10,2025/7/1 17:40,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0843,154547145
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4365,SZX,DZH,2025/7/1 15:10,2025/7/1 17:40,2025/7/1 15:10,2025/7/1 17:40,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,,拟制,预案,PEK-D-dongsiyao-2025-06-30-0800,154546140
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4365,SZX,DZH,2025/7/1 15:10,2025/7/1 17:40,2025/7/1 15:10,2025/7/1 17:40,73V,B7892,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因华北区域受雷雨天气影响，航班调整。,拟制,方案,PEK-D-renshaocong-2025-07-01-1211,154610049
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4366,DZH,SZX,2025/7/1 18:30,2025/7/1 20:40,2025/7/1 18:30,2025/7/1 20:40,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-30-0843,154547145
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4366,DZH,SZX,2025/7/1 18:30,2025/7/1 20:40,2025/7/1 18:30,2025/7/1 20:40,73A,B5392,0,重庆,重庆,重庆,n,0,,"机型,换飞机,",0,,蓉,,0,正班,国内,公司计划,,拟制,预案,PEK-D-dongsiyao-2025-06-30-0800,154546140
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4366,DZH,SZX,2025/7/1 18:30,2025/7/1 20:40,2025/7/1 18:30,2025/7/1 20:40,73V,B7892,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因华北区域受雷雨天气影响，航班调整。,拟制,方案,PEK-D-renshaocong-2025-07-01-1211,154610049
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4367,CKG,SZX,2025/7/1 21:10,2025/7/1 23:20,2025/7/1 21:10,2025/7/1 23:20,73A,B5329,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,军事活动,因华东区域第三方用户活动，航班预战术调时。,拟制,方案,PEK-N-quyifan-2025-07-01-0000,154565544
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4368,SZX,CKG,2025/7/1 7:40,2025/7/1 10:00,2025/7/1 7:40,2025/7/1 10:00,73A,B1531,0,重庆,重庆,重庆,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,天气原因,因西南区域受雷雨影响，航班调整。,拟制,预案,PEK-D-zhangyufeng-2025-06-30-0942,154548937
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4379,CKG,HAK,2025/7/1 18:30,2025/7/1 20:40,2025/7/1 18:30,2025/7/1 20:40,73H,B1180,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,,华北，华东区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1117,154573210
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4379,CKG,HAK,2025/7/1 18:30,2025/7/1 20:40,2025/7/1 18:30,2025/7/1 20:40,73H,B1180,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,华北，华东区域雷雨，航班调时,作废,预案,PEK-N-suochaohua-2025-07-01-1111,154573162
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4380,HAK,CKG,2025/7/1 21:55,2025/7/2 0:20,2025/7/1 21:55,2025/7/2 0:20,73H,B1180,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,,华北，华东区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1117,154573210
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4380,HAK,CKG,2025/7/1 21:55,2025/7/2 0:20,2025/7/1 21:55,2025/7/2 0:20,73H,B1180,0,重庆,重庆,重庆,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,天气原因,华北，华东区域雷雨，航班调时,作废,预案,PEK-N-suochaohua-2025-07-01-1111,154573162
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4389,WXN,CAN,2025/7/1 22:40,2025/7/2 0:40,2025/7/1 22:40,2025/7/2 0:40,32L,B6793,1,广东,广东,广东,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,华南区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1349,154666308
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4390,CAN,WXN,2025/7/1 19:55,2025/7/1 21:55,2025/7/1 19:55,2025/7/1 21:55,32L,B6793,1,广东,广东,广东,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,华南区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-1349,154666308
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4393,CTU,CSX,2025/7/1 19:55,2025/7/1 21:55,2025/7/1 19:55,2025/7/1 21:55,32D,B324J,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因华南华中雷雨，航班调时,拟制,预案,PEK-G-liuxiaolei-2025-07-01-1013,154572235
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4393,CTU,CSX,2025/7/1 19:55,2025/7/1 21:55,2025/7/1 19:55,2025/7/1 21:55,32D,B324J,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,,华南区域雷雨，航班调时,拟制,方案,PEK-N-suochaohua-2025-07-01-0923,154571127
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4393,CTU,CSX,2025/7/1 19:55,2025/7/1 21:55,2025/7/1 21:35,2025/7/1 23:35,32D,B324J,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-3,0,正班,国内,天气原因,因中南雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2023,154633589
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4395,WUH,CGO,2025/7/1 17:30,2025/7/1 18:00,2025/7/1 17:30,2025/7/1 18:00,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因郑州雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-1713,154633266
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4395,CTU,CGO,2025/7/1 14:00,2025/7/1 15:55,2025/7/1 14:00,2025/7/1 16:08,32D,B322K,0, ,西南,西南,n,,,"航路,时刻,飞机归属,",,,,,0,正班,国内,天气原因,因郑州雷雨，航班备降武汉,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1600,154671336
新增,2025/7/1 0:00,2025/7/1 0:00,_2_____,4395,WUH,CGO,2025/7/1 17:30,2025/7/1 18:00,2025/7/1 17:30,2025/7/1 18:00,32D,B322K,0, ,西南,西南,n,,,,,,,,0,正班,国内,天气原因,因郑州雷雨，航班备降武汉,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1600,154671336
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4396,CGO,CTU,2025/7/1 17:05,2025/7/1 19:15,2025/7/1 20:40,2025/7/1 22:50,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,天气原因,因中南雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2023,154633589
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4396,CGO,CTU,2025/7/1 17:05,2025/7/1 19:15,2025/7/1 19:00,2025/7/1 21:10,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,天气原因,因郑州雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-1713,154633266
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4396,CGO,CTU,2025/7/1 17:05,2025/7/1 19:15,2025/7/1 17:05,2025/7/1 19:15,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-7,0,正班,国内,天气原因,因郑州雷雨，航班备降后续,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1616,154671668
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4407,CTU,BPX,2025/7/1 6:35,2025/7/1 8:10,2025/7/1 6:35,2025/7/1 8:10,31C,B6004,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4408,BPX,CTU,2025/7/1 8:55,2025/7/1 10:20,2025/7/1 8:55,2025/7/1 10:20,31C,B6004,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4409,CTU,BPX,2025/7/1 7:50,2025/7/1 9:15,2025/7/1 7:50,2025/7/1 9:15,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4410,BPX,CTU,2025/7/1 10:00,2025/7/1 11:25,2025/7/1 10:00,2025/7/1 11:25,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4411,CTU,KMG,2025/7/1 19:25,2025/7/1 21:05,2025/7/1 19:25,2025/7/1 21:05,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4412,KMG,CTU,2025/7/1 22:15,2025/7/1 23:45,2025/7/1 22:15,2025/7/1 23:45,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4417,CTU,KMG,2025/7/1 20:30,2025/7/1 22:10,2025/7/1 23:50,2025/7/2 1:30,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因中南雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2023,154633589
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4417,CTU,KMG,2025/7/1 20:30,2025/7/1 22:10,2025/7/1 22:10,2025/7/1 23:50,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因前序航班雷雨，后续延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-1748,154633288
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4417,CTU,KMG,2025/7/1 20:30,2025/7/1 22:10,2025/7/1 20:30,2025/7/1 22:10,32D,B322K,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因郑州雷雨，航班备降后续,拟制,方案,PEK-G-liuxiaolei-2025-07-01-1616,154671668
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4421,CTU,XNN,2025/7/1 21:05,2025/7/1 22:35,2025/7/1 21:05,2025/7/1 22:35,32T,B30EJ,0,西南,西南,西南,n,0,,"时刻,",0,,蓉,DM C-0,0,正班,国内,天气原因,因华中，华北雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2034,154633637
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4422,XNN,CTU,2025/7/1 23:20,2025/7/2 1:00,2025/7/1 23:20,2025/7/2 1:00,32T,B30EJ,0,西南,西南,西南,n,0,,"时刻,",0,,京,DM B-Y,0,正班,国内,天气原因,因华中，华北雷雨，航班延误,拟制,方案,PEK-G-yangdiqing-2025-07-01-2034,154633637
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4447,CTU,LXA,2025/7/1 12:25,2025/7/1 15:00,2025/7/1 12:25,2025/7/1 15:00,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4448,LXA,CTU,2025/7/1 15:50,2025/7/1 17:55,2025/7/1 15:50,2025/7/1 17:55,31C,B6478,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4461,CTU,PZI,2025/7/1 12:35,2025/7/1 13:45,2025/7/1 12:35,2025/7/1 13:45,31C,B6044,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受航路雷雨天气影响，航班调整,拟制,方案,PEK-G-liuxiaokang-2025-06-30-1056,154550494
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4461,CTU,PZI,2025/7/1 12:35,2025/7/1 13:45,2025/7/1 12:35,2025/7/1 13:45,31C,B6223,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4462,PZI,CTU,2025/7/1 14:30,2025/7/1 15:45,2025/7/1 14:30,2025/7/1 15:45,31C,B6044,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,,0,正班,国内,天气原因,因西南区域受航路雷雨天气影响，航班调整,拟制,方案,PEK-G-liuxiaokang-2025-06-30-1056,154550494
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4462,PZI,CTU,2025/7/1 14:30,2025/7/1 15:45,2025/7/1 14:30,2025/7/1 15:45,31C,B6223,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
变更,2025/7/1 0:00,2025/7/1 0:00,_2_____,4505,CTU,NKG,2025/7/1 13:05,2025/7/1 15:25,2025/7/1 13:05,2025/7/1 15:25,31C,B2364,0,西南,西南,西南,n,0,,"换飞机,",0,,蓉,OW,0,正班,国内,工程机务, 1.B6004散热器排故需晚出港；2.B329V监控反推信息，排故需晚出港,拟制,方案,PEK-G-lidongqiao-2025-06-30-1859,154558749
